STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,YTD_PRECIP_NORM,YTD2013_PRECIP,PRECIP2013_DIFF,YTD2014_PRECIP,PRECIP2014_DIFF,YTD2015_PRECIP,PRECIP2015_DIFF
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0719,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0720,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0721,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0722,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0723,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0724,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0725,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0726,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0727,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0728,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0729,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0730,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0731,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0801,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0802,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0803,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0804,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0805,1999,269,-1730,1137,-862,1375,-624
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0806,2000,269,-1731,1137,-863,1375,-625
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0807,2000,269,-1731,1137,-863,1375,-625
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0808,2000,269,-1731,1137,-863,1375,-625
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0809,2000,269,-1731,1137,-863,1375,-625
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0810,2001,269,-1732,1137,-864,1375,-626
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0811,2001,269,-1732,1137,-864,1375,-626
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0812,2001,269,-1732,1137,-864,1375,-626
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0813,2001,269,-1732,1137,-864,1375,-626
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0814,2002,269,-1733,1137,-865,1375,-627
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0815,2002,269,-1733,1137,-865,1375,-627
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0816,2002,269,-1733,1137,-865,1375,-627
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0817,2002,269,-1733,1137,-865,1375,-627
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0818,2003,269,-1734,1137,-866,1375,-628
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0819,2003,269,-1734,1137,-866,1375,-628
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0820,2003,269,-1734,1137,-866,1375,-628
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0821,2003,269,-1734,1137,-866,1375,-628
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0822,2004,269,-1735,1137,-867,1375,-629
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0823,2004,269,-1735,1137,-867,1375,-629
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0824,2005,269,-1736,1137,-868,1375,-630
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0825,2005,269,-1736,1137,-868,1375,-630
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0826,2006,269,-1737,1137,-869,1375,-631
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0827,2006,269,-1737,1137,-869,1375,-631
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0828,2007,269,-1738,1137,-870,1375,-632
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0829,2008,269,-1739,1137,-871,1375,-633
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0830,2008,269,-1739,1137,-871,1375,-633
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0831,2009,269,-1740,1137,-872,1375,-634
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0901,2010,269,-1741,1137,-873,1375,-635
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0902,2010,269,-1741,1137,-873,1375,-635
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0903,2012,269,-1743,1137,-875,1375,-637
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0904,2013,269,-1744,1137,-876,1375,-638
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0905,2014,269,-1745,1137,-877,1375,-639
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0906,2015,269,-1746,1137,-878,1375,-640
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0907,2016,269,-1747,1137,-879,1375,-641
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0908,2017,269,-1748,1137,-880,1375,-642
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0909,2019,269,-1750,1137,-882,1375,-644
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0910,2020,269,-1751,1137,-883,1375,-645
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0911,2021,269,-1752,1137,-884,1375,-646
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0912,2023,269,-1754,1137,-886,1375,-648
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0913,2024,269,-1755,1137,-887,1375,-649
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0914,2026,269,-1757,1137,-889,1375,-651
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0915,2027,269,-1758,1137,-890,1375,-652
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0916,2029,269,-1760,1137,-892,1375,-654
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0917,2030,269,-1761,1137,-893,1375,-655
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0918,2032,269,-1763,1137,-895,1375,-657
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0919,2034,269,-1765,1137,-897,1375,-659
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0920,2035,269,-1766,1137,-898,1375,-660
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0921,2037,287,-1750,1152,-885,1375,-662
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0922,2038,305,-1733,1152,-886,1375,-663
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0923,2040,310,-1730,1152,-888,1375,-665
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0924,2041,310,-1731,1152,-889,1375,-666
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0925,2043,310,-1733,1152,-891,1375,-668
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0926,2044,310,-1734,1152,-892,1375,-669
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0927,2046,310,-1736,1152,-894,1375,-671
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0928,2048,310,-1738,1152,-896,1375,-673
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0929,2050,310,-1740,1152,-898,1375,-675
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,0930,2052,310,-1742,1152,-900,1375,-677
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1001,2054,310,-1744,1152,-902,1375,-679
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1002,2056,310,-1746,1152,-904,1375,-681
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1003,2057,310,-1747,1152,-905,1375,-682
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1004,2059,310,-1749,1152,-907,1375,-684
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1005,2061,310,-1751,1152,-909,1375,-686
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1006,2063,310,-1753,1152,-911,1375,-688
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1007,2065,310,-1755,1152,-913,1375,-690
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1008,2068,310,-1758,1152,-916,1375,-693
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1009,2071,310,-1761,1152,-919,1375,-696
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1010,2074,310,-1764,1152,-922,1375,-699
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1011,2077,310,-1767,1152,-925,1375,-702
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1012,2080,310,-1770,1152,-928,1375,-705
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1013,2084,310,-1774,1152,-932,1375,-709
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1014,2087,310,-1777,1152,-935,1375,-712
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1015,2092,310,-1782,1152,-940,1375,-717
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1016,2096,310,-1786,1152,-944,1375,-721
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1017,2101,310,-1791,1152,-949,1375,-726
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1018,2106,310,-1796,1152,-954,1375,-731
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1019,2111,310,-1801,1152,-959,1375,-736
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1020,2116,310,-1806,1152,-964,1375,-741
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1021,2121,310,-1811,1152,-969,1375,-746
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1022,2126,310,-1816,1152,-974,1375,-751
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1023,2131,310,-1821,1152,-979,1375,-756
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1024,2137,310,-1827,1152,-985,1375,-762
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1025,2144,310,-1834,1198,-946,1375,-769
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1026,2151,310,-1841,1198,-953,1375,-776
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1027,2159,310,-1849,1198,-961,1375,-784
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1028,2167,310,-1857,1198,-969,1375,-792
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1029,2176,310,-1866,1198,-978,1375,-801
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1030,2186,310,-1876,1198,-988,1375,-811
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1031,2196,310,-1886,1198,-998,1375,-821
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1101,2204,310,-1894,1198,-1006,1375,-829
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1102,2213,310,-1903,1289,-924,1375,-838
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1103,2223,310,-1913,1289,-934,1375,-848
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1104,2232,310,-1922,1380,-852,1375,-857
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1105,2242,310,-1932,1380,-862,1375,-867
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1106,2251,310,-1941,1380,-871,1375,-876
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1107,2261,310,-1951,1380,-881,1375,-886
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1108,2270,310,-1960,1380,-890,1375,-895
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1109,2280,310,-1970,1380,-900,1375,-905
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1110,2291,310,-1981,1380,-911,1375,-916
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1111,2301,310,-1991,1380,-921,1375,-926
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1112,2312,310,-2002,1380,-932,1375,-937
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1113,2322,310,-2012,1380,-942,1375,-947
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1114,2333,310,-2023,1380,-953,1375,-958
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1115,2344,310,-2034,1461,-883,1375,-969
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1116,2355,310,-2045,1461,-894,1375,-980
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1117,2367,310,-2057,1461,-906,1375,-992
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1118,2380,310,-2070,1461,-919,1375,-1005
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1119,2393,310,-2083,1497,-896,1375,-1018
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1120,2406,310,-2096,1497,-909,1375,-1031
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1121,2420,310,-2110,1497,-923,1375,-1045
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1122,2433,310,-2123,1497,-936,1375,-1058
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1123,2447,310,-2137,1497,-950,1375,-1072
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1124,2460,310,-2150,1497,-963,1375,-1085
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1125,2474,310,-2164,1497,-977,1375,-1099
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1126,2488,310,-2178,1497,-991,1375,-1113
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1127,2502,310,-2192,1497,-1005,1375,-1127
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1128,2517,310,-2207,1497,-1020,1375,-1142
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1129,2531,310,-2221,1497,-1034,1375,-1156
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1130,2547,310,-2237,1682,-865,1375,-1172
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1201,2564,310,-2254,1682,-882,1375,-1189
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1202,2581,310,-2271,1682,-899,1375,-1206
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1203,2598,310,-2288,1682,-916,1375,-1223
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1204,2615,310,-2305,1682,-933,1375,-1240
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1205,2633,310,-2323,1682,-951,1375,-1258
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1206,2651,310,-2341,1682,-969,1375,-1276
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1207,2669,310,-2359,1682,-987,1375,-1294
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1208,2687,310,-2377,1682,-1005,1375,-1312
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1209,2706,310,-2396,1682,-1024,1375,-1331
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1210,2724,310,-2414,1682,-1042,1375,-1349
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1211,2743,310,-2433,1682,-1061,1375,-1368
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1212,2761,310,-2451,1878,-883,1375,-1386
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1213,2780,310,-2470,1878,-902,1375,-1405
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1214,2799,310,-2489,1878,-921,1375,-1424
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1215,2819,310,-2509,1878,-941,1375,-1444
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1216,2839,310,-2529,1878,-961,1375,-1464
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1217,2859,310,-2549,1878,-981,1375,-1484
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1218,2879,310,-2569,1878,-1001,1375,-1504
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1219,2900,310,-2590,1878,-1022,1375,-1525
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1220,2921,310,-2611,1878,-1043,1375,-1546
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1221,2942,313,-2629,1878,-1064,1375,-1567
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1222,2963,313,-2650,1878,-1085,1375,-1588
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1223,2984,313,-2671,1878,-1106,1375,-1609
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1224,3004,313,-2691,1878,-1126,1375,-1629
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1225,3024,313,-2711,1878,-1146,1375,-1649
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1226,3045,313,-2732,1878,-1167,1375,-1670
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1227,3065,313,-2752,1878,-1187,1375,-1690
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1228,3085,313,-2772,1878,-1207,1375,-1710
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1229,3104,313,-2791,1878,-1226,1375,-1729
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1230,3123,313,-2810,1878,-1245,1375,-1748
CLEARLAKE 4 SE CA US,411.2,38.9238,-122.5672,1231,3142,313,-2829,1878,-1264,1375,-1767
IRVINE RANCH CA US,164.6,33.72,-117.723,0101,13,0,-13,0,-13,0,-13
IRVINE RANCH CA US,164.6,33.72,-117.723,0102,26,0,-26,0,-26,0,-26
IRVINE RANCH CA US,164.6,33.72,-117.723,0103,39,0,-39,0,-39,0,-39
IRVINE RANCH CA US,164.6,33.72,-117.723,0104,51,0,-51,0,-51,0,-51
IRVINE RANCH CA US,164.6,33.72,-117.723,0105,62,0,-62,0,-62,0,-62
IRVINE RANCH CA US,164.6,33.72,-117.723,0106,71,33,-38,0,-71,0,-71
IRVINE RANCH CA US,164.6,33.72,-117.723,0107,81,33,-48,0,-81,0,-81
IRVINE RANCH CA US,164.6,33.72,-117.723,0108,91,33,-58,0,-91,0,-91
IRVINE RANCH CA US,164.6,33.72,-117.723,0109,102,33,-69,0,-102,0,-102
IRVINE RANCH CA US,164.6,33.72,-117.723,0110,112,74,-38,0,-112,0,-112
IRVINE RANCH CA US,164.6,33.72,-117.723,0111,122,74,-48,0,-122,284,162
IRVINE RANCH CA US,164.6,33.72,-117.723,0112,132,74,-58,0,-132,284,152
IRVINE RANCH CA US,164.6,33.72,-117.723,0113,142,74,-68,0,-142,284,142
IRVINE RANCH CA US,164.6,33.72,-117.723,0114,153,74,-79,0,-153,284,131
IRVINE RANCH CA US,164.6,33.72,-117.723,0115,163,74,-89,0,-163,284,121
IRVINE RANCH CA US,164.6,33.72,-117.723,0116,173,74,-99,0,-173,284,111
IRVINE RANCH CA US,164.6,33.72,-117.723,0117,183,74,-109,0,-183,284,101
IRVINE RANCH CA US,164.6,33.72,-117.723,0118,191,74,-117,0,-191,284,93
IRVINE RANCH CA US,164.6,33.72,-117.723,0119,199,74,-125,0,-199,284,85
IRVINE RANCH CA US,164.6,33.72,-117.723,0120,207,74,-133,0,-207,284,77
IRVINE RANCH CA US,164.6,33.72,-117.723,0121,216,74,-142,0,-216,284,68
IRVINE RANCH CA US,164.6,33.72,-117.723,0122,224,74,-150,0,-224,284,60
IRVINE RANCH CA US,164.6,33.72,-117.723,0123,234,74,-160,0,-234,284,50
IRVINE RANCH CA US,164.6,33.72,-117.723,0124,242,176,-66,0,-242,284,42
IRVINE RANCH CA US,164.6,33.72,-117.723,0125,248,240,-8,0,-248,284,36
IRVINE RANCH CA US,164.6,33.72,-117.723,0126,255,362,107,0,-255,345,90
IRVINE RANCH CA US,164.6,33.72,-117.723,0127,262,362,100,0,-262,345,83
IRVINE RANCH CA US,164.6,33.72,-117.723,0128,269,362,93,0,-269,345,76
IRVINE RANCH CA US,164.6,33.72,-117.723,0129,277,362,85,0,-277,345,68
IRVINE RANCH CA US,164.6,33.72,-117.723,0130,284,362,78,0,-284,345,61
IRVINE RANCH CA US,164.6,33.72,-117.723,0131,292,362,70,5,-287,345,53
IRVINE RANCH CA US,164.6,33.72,-117.723,0201,302,362,60,5,-297,345,43
IRVINE RANCH CA US,164.6,33.72,-117.723,0202,311,362,51,5,-306,345,34
IRVINE RANCH CA US,164.6,33.72,-117.723,0203,320,362,42,5,-315,345,25
IRVINE RANCH CA US,164.6,33.72,-117.723,0204,329,362,33,5,-324,345,16
IRVINE RANCH CA US,164.6,33.72,-117.723,0205,338,362,24,5,-333,345,7
IRVINE RANCH CA US,164.6,33.72,-117.723,0206,347,362,15,5,-342,345,-2
IRVINE RANCH CA US,164.6,33.72,-117.723,0207,357,362,5,43,-314,345,-12
IRVINE RANCH CA US,164.6,33.72,-117.723,0208,368,433,65,43,-325,345,-23
IRVINE RANCH CA US,164.6,33.72,-117.723,0209,381,433,52,43,-338,345,-36
IRVINE RANCH CA US,164.6,33.72,-117.723,0210,393,433,40,43,-350,345,-48
IRVINE RANCH CA US,164.6,33.72,-117.723,0211,404,433,29,43,-361,345,-59
IRVINE RANCH CA US,164.6,33.72,-117.723,0212,417,433,16,43,-374,345,-72
IRVINE RANCH CA US,164.6,33.72,-117.723,0213,430,433,3,43,-387,345,-85
IRVINE RANCH CA US,164.6,33.72,-117.723,0214,444,433,-11,43,-401,345,-99
IRVINE RANCH CA US,164.6,33.72,-117.723,0215,458,433,-25,43,-415,345,-113
IRVINE RANCH CA US,164.6,33.72,-117.723,0216,473,433,-40,43,-430,345,-128
IRVINE RANCH CA US,164.6,33.72,-117.723,0217,487,433,-54,43,-444,345,-142
IRVINE RANCH CA US,164.6,33.72,-117.723,0218,502,433,-69,43,-459,345,-157
IRVINE RANCH CA US,164.6,33.72,-117.723,0219,516,433,-83,43,-473,345,-171
IRVINE RANCH CA US,164.6,33.72,-117.723,0220,530,481,-49,43,-487,345,-185
IRVINE RANCH CA US,164.6,33.72,-117.723,0221,543,481,-62,43,-500,345,-198
IRVINE RANCH CA US,164.6,33.72,-117.723,0222,556,481,-75,43,-513,345,-211
IRVINE RANCH CA US,164.6,33.72,-117.723,0223,568,481,-87,43,-525,477,-91
IRVINE RANCH CA US,164.6,33.72,-117.723,0224,580,481,-99,43,-537,477,-103
IRVINE RANCH CA US,164.6,33.72,-117.723,0225,591,481,-110,43,-548,477,-114
IRVINE RANCH CA US,164.6,33.72,-117.723,0226,602,481,-121,43,-559,477,-125
IRVINE RANCH CA US,164.6,33.72,-117.723,0227,613,481,-132,43,-570,477,-136
IRVINE RANCH CA US,164.6,33.72,-117.723,0228,623,481,-142,411,-212,477,-146
IRVINE RANCH CA US,164.6,33.72,-117.723,0301,640,481,-159,538,-102,477,-163
IRVINE RANCH CA US,164.6,33.72,-117.723,0302,656,481,-175,604,-52,612,-44
IRVINE RANCH CA US,164.6,33.72,-117.723,0303,673,481,-192,604,-69,612,-61
IRVINE RANCH CA US,164.6,33.72,-117.723,0304,688,481,-207,604,-84,612,-76
IRVINE RANCH CA US,164.6,33.72,-117.723,0305,703,481,-222,604,-99,612,-91
IRVINE RANCH CA US,164.6,33.72,-117.723,0306,716,481,-235,604,-112,612,-104
IRVINE RANCH CA US,164.6,33.72,-117.723,0307,728,491,-237,604,-124,612,-116
IRVINE RANCH CA US,164.6,33.72,-117.723,0308,739,628,-111,604,-135,612,-127
IRVINE RANCH CA US,164.6,33.72,-117.723,0309,748,669,-79,604,-144,612,-136
IRVINE RANCH CA US,164.6,33.72,-117.723,0310,755,669,-86,604,-151,612,-143
IRVINE RANCH CA US,164.6,33.72,-117.723,0311,763,669,-94,604,-159,612,-151
IRVINE RANCH CA US,164.6,33.72,-117.723,0312,770,669,-101,604,-166,612,-158
IRVINE RANCH CA US,164.6,33.72,-117.723,0313,776,669,-107,604,-172,612,-164
IRVINE RANCH CA US,164.6,33.72,-117.723,0314,780,669,-111,604,-176,612,-168
IRVINE RANCH CA US,164.6,33.72,-117.723,0315,783,669,-114,604,-179,612,-171
IRVINE RANCH CA US,164.6,33.72,-117.723,0316,786,669,-117,604,-182,612,-174
IRVINE RANCH CA US,164.6,33.72,-117.723,0317,788,669,-119,604,-184,612,-176
IRVINE RANCH CA US,164.6,33.72,-117.723,0318,791,669,-122,604,-187,612,-179
IRVINE RANCH CA US,164.6,33.72,-117.723,0319,793,669,-124,604,-189,612,-181
IRVINE RANCH CA US,164.6,33.72,-117.723,0320,795,669,-126,604,-191,612,-183
