STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,YTD_PRECIP_NORM,YTD2013_PRECIP,PRECIP2013_DIFF,YTD2014_PRECIP,PRECIP2014_DIFF,YTD2015_PRECIP,PRECIP2015_DIFF
IRVINE RANCH CA US,164.6,33.72,-117.723,0321,797,669,-128,604,-193,612,-185
IRVINE RANCH CA US,164.6,33.72,-117.723,0322,801,669,-132,604,-197,612,-189
IRVINE RANCH CA US,164.6,33.72,-117.723,0323,805,669,-136,604,-201,612,-193
IRVINE RANCH CA US,164.6,33.72,-117.723,0324,808,669,-139,604,-204,612,-196
IRVINE RANCH CA US,164.6,33.72,-117.723,0325,812,669,-143,604,-208,612,-200
IRVINE RANCH CA US,164.6,33.72,-117.723,0326,816,669,-147,604,-212,612,-204
IRVINE RANCH CA US,164.6,33.72,-117.723,0327,820,669,-151,604,-216,612,-208
IRVINE RANCH CA US,164.6,33.72,-117.723,0328,823,669,-154,604,-219,612,-211
IRVINE RANCH CA US,164.6,33.72,-117.723,0329,828,669,-159,604,-224,612,-216
IRVINE RANCH CA US,164.6,33.72,-117.723,0330,832,669,-163,604,-228,612,-220
IRVINE RANCH CA US,164.6,33.72,-117.723,0331,837,669,-168,604,-233,612,-225
IRVINE RANCH CA US,164.6,33.72,-117.723,0401,840,669,-171,629,-211,612,-228
IRVINE RANCH CA US,164.6,33.72,-117.723,0402,843,669,-174,662,-181,612,-231
IRVINE RANCH CA US,164.6,33.72,-117.723,0403,847,669,-178,662,-185,612,-235
IRVINE RANCH CA US,164.6,33.72,-117.723,0404,850,669,-181,662,-188,612,-238
IRVINE RANCH CA US,164.6,33.72,-117.723,0405,853,669,-184,662,-191,612,-241
IRVINE RANCH CA US,164.6,33.72,-117.723,0406,856,669,-187,662,-194,612,-244
IRVINE RANCH CA US,164.6,33.72,-117.723,0407,859,669,-190,662,-197,612,-247
IRVINE RANCH CA US,164.6,33.72,-117.723,0408,863,669,-194,662,-201,612,-251
IRVINE RANCH CA US,164.6,33.72,-117.723,0409,866,669,-197,662,-204,612,-254
IRVINE RANCH CA US,164.6,33.72,-117.723,0410,869,669,-200,662,-207,612,-257
IRVINE RANCH CA US,164.6,33.72,-117.723,0411,873,669,-204,662,-211,612,-261
IRVINE RANCH CA US,164.6,33.72,-117.723,0412,877,669,-208,662,-215,612,-265
IRVINE RANCH CA US,164.6,33.72,-117.723,0413,880,669,-211,662,-218,612,-268
IRVINE RANCH CA US,164.6,33.72,-117.723,0414,884,669,-215,662,-222,612,-272
IRVINE RANCH CA US,164.6,33.72,-117.723,0415,888,677,-211,662,-226,612,-276
IRVINE RANCH CA US,164.6,33.72,-117.723,0416,892,677,-215,662,-230,612,-280
IRVINE RANCH CA US,164.6,33.72,-117.723,0417,895,677,-218,662,-233,612,-283
IRVINE RANCH CA US,164.6,33.72,-117.723,0418,899,677,-222,662,-237,612,-287
IRVINE RANCH CA US,164.6,33.72,-117.723,0419,902,677,-225,662,-240,612,-290
IRVINE RANCH CA US,164.6,33.72,-117.723,0420,905,677,-228,662,-243,612,-293
IRVINE RANCH CA US,164.6,33.72,-117.723,0421,907,677,-230,662,-245,612,-295
IRVINE RANCH CA US,164.6,33.72,-117.723,0422,910,677,-233,662,-248,612,-298
IRVINE RANCH CA US,164.6,33.72,-117.723,0423,913,677,-236,662,-251,612,-301
IRVINE RANCH CA US,164.6,33.72,-117.723,0424,916,677,-239,662,-254,612,-304
IRVINE RANCH CA US,164.6,33.72,-117.723,0425,919,677,-242,662,-257,612,-307
IRVINE RANCH CA US,164.6,33.72,-117.723,0426,922,677,-245,728,-194,612,-310
IRVINE RANCH CA US,164.6,33.72,-117.723,0427,924,677,-247,728,-196,612,-312
IRVINE RANCH CA US,164.6,33.72,-117.723,0428,927,677,-250,728,-199,612,-315
IRVINE RANCH CA US,164.6,33.72,-117.723,0429,929,677,-252,728,-201,612,-317
IRVINE RANCH CA US,164.6,33.72,-117.723,0430,931,677,-254,728,-203,612,-319
IRVINE RANCH CA US,164.6,33.72,-117.723,0501,933,677,-256,728,-205,612,-321
IRVINE RANCH CA US,164.6,33.72,-117.723,0502,934,677,-257,728,-206,612,-322
IRVINE RANCH CA US,164.6,33.72,-117.723,0503,936,677,-259,728,-208,612,-324
IRVINE RANCH CA US,164.6,33.72,-117.723,0504,937,677,-260,728,-209,612,-325
IRVINE RANCH CA US,164.6,33.72,-117.723,0505,939,677,-262,728,-211,612,-327
IRVINE RANCH CA US,164.6,33.72,-117.723,0506,940,758,-182,728,-212,612,-328
IRVINE RANCH CA US,164.6,33.72,-117.723,0507,941,783,-158,728,-213,612,-329
IRVINE RANCH CA US,164.6,33.72,-117.723,0508,943,793,-150,728,-215,612,-331
IRVINE RANCH CA US,164.6,33.72,-117.723,0509,944,793,-151,728,-216,612,-332
IRVINE RANCH CA US,164.6,33.72,-117.723,0510,945,793,-152,728,-217,612,-333
IRVINE RANCH CA US,164.6,33.72,-117.723,0511,946,793,-153,728,-218,612,-334
IRVINE RANCH CA US,164.6,33.72,-117.723,0512,947,793,-154,728,-219,612,-335
IRVINE RANCH CA US,164.6,33.72,-117.723,0513,948,793,-155,728,-220,612,-336
IRVINE RANCH CA US,164.6,33.72,-117.723,0514,949,793,-156,728,-221,612,-337
IRVINE RANCH CA US,164.6,33.72,-117.723,0515,950,793,-157,728,-222,612,-338
IRVINE RANCH CA US,164.6,33.72,-117.723,0516,950,793,-157,728,-222,612,-338
IRVINE RANCH CA US,164.6,33.72,-117.723,0517,951,793,-158,728,-223,612,-339
IRVINE RANCH CA US,164.6,33.72,-117.723,0518,952,793,-159,728,-224,612,-340
IRVINE RANCH CA US,164.6,33.72,-117.723,0519,953,793,-160,728,-225,612,-341
IRVINE RANCH CA US,164.6,33.72,-117.723,0520,954,793,-161,728,-226,612,-342
IRVINE RANCH CA US,164.6,33.72,-117.723,0521,954,793,-161,728,-226,612,-342
IRVINE RANCH CA US,164.6,33.72,-117.723,0522,955,793,-162,728,-227,612,-343
IRVINE RANCH CA US,164.6,33.72,-117.723,0523,955,793,-162,728,-227,612,-343
IRVINE RANCH CA US,164.6,33.72,-117.723,0524,955,793,-162,728,-227,612,-343
IRVINE RANCH CA US,164.6,33.72,-117.723,0525,956,793,-163,728,-228,612,-344
IRVINE RANCH CA US,164.6,33.72,-117.723,0526,956,793,-163,728,-228,612,-344
IRVINE RANCH CA US,164.6,33.72,-117.723,0527,957,793,-164,728,-229,612,-345
IRVINE RANCH CA US,164.6,33.72,-117.723,0528,957,793,-164,728,-229,612,-345
IRVINE RANCH CA US,164.6,33.72,-117.723,0529,958,793,-165,728,-230,612,-346
IRVINE RANCH CA US,164.6,33.72,-117.723,0530,958,793,-165,728,-230,612,-346
IRVINE RANCH CA US,164.6,33.72,-117.723,0531,959,793,-166,728,-231,612,-347
IRVINE RANCH CA US,164.6,33.72,-117.723,0601,960,793,-167,728,-232,612,-348
IRVINE RANCH CA US,164.6,33.72,-117.723,0602,961,793,-168,728,-233,612,-349
IRVINE RANCH CA US,164.6,33.72,-117.723,0603,962,793,-169,728,-234,612,-350
IRVINE RANCH CA US,164.6,33.72,-117.723,0604,963,793,-170,728,-235,612,-351
IRVINE RANCH CA US,164.6,33.72,-117.723,0605,964,793,-171,728,-236,612,-352
IRVINE RANCH CA US,164.6,33.72,-117.723,0606,965,793,-172,728,-237,612,-353
IRVINE RANCH CA US,164.6,33.72,-117.723,0607,965,793,-172,728,-237,612,-353
IRVINE RANCH CA US,164.6,33.72,-117.723,0608,965,793,-172,728,-237,612,-353
IRVINE RANCH CA US,164.6,33.72,-117.723,0609,966,793,-173,728,-238,612,-354
IRVINE RANCH CA US,164.6,33.72,-117.723,0610,966,793,-173,728,-238,612,-354
IRVINE RANCH CA US,164.6,33.72,-117.723,0611,966,793,-173,728,-238,612,-354
IRVINE RANCH CA US,164.6,33.72,-117.723,0612,967,793,-174,728,-239,612,-355
IRVINE RANCH CA US,164.6,33.72,-117.723,0613,967,793,-174,728,-239,612,-355
IRVINE RANCH CA US,164.6,33.72,-117.723,0614,967,793,-174,728,-239,612,-355
IRVINE RANCH CA US,164.6,33.72,-117.723,0615,968,793,-175,728,-240,612,-356
IRVINE RANCH CA US,164.6,33.72,-117.723,0616,968,793,-175,728,-240,612,-356
IRVINE RANCH CA US,164.6,33.72,-117.723,0617,968,793,-175,728,-240,612,-356
IRVINE RANCH CA US,164.6,33.72,-117.723,0618,969,793,-176,728,-241,612,-357
IRVINE RANCH CA US,164.6,33.72,-117.723,0619,969,793,-176,728,-241,612,-357
IRVINE RANCH CA US,164.6,33.72,-117.723,0620,969,793,-176,728,-241,612,-357
IRVINE RANCH CA US,164.6,33.72,-117.723,0621,969,793,-176,728,-241,612,-357
IRVINE RANCH CA US,164.6,33.72,-117.723,0622,970,793,-177,728,-242,612,-358
IRVINE RANCH CA US,164.6,33.72,-117.723,0623,970,793,-177,728,-242,612,-358
IRVINE RANCH CA US,164.6,33.72,-117.723,0624,970,793,-177,728,-242,612,-358
IRVINE RANCH CA US,164.6,33.72,-117.723,0625,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0626,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0627,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0628,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0629,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0630,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0701,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0702,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0703,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0704,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0705,971,793,-178,728,-243,612,-359
IRVINE RANCH CA US,164.6,33.72,-117.723,0706,972,793,-179,728,-244,612,-360
IRVINE RANCH CA US,164.6,33.72,-117.723,0707,972,793,-179,728,-244,612,-360
IRVINE RANCH CA US,164.6,33.72,-117.723,0708,972,793,-179,728,-244,612,-360
IRVINE RANCH CA US,164.6,33.72,-117.723,0709,972,793,-179,728,-244,612,-360
IRVINE RANCH CA US,164.6,33.72,-117.723,0710,972,793,-179,728,-244,612,-360
IRVINE RANCH CA US,164.6,33.72,-117.723,0711,972,793,-179,728,-244,612,-360
IRVINE RANCH CA US,164.6,33.72,-117.723,0712,972,793,-179,728,-244,612,-360
IRVINE RANCH CA US,164.6,33.72,-117.723,0713,972,793,-179,728,-244,612,-360
IRVINE RANCH CA US,164.6,33.72,-117.723,0714,973,793,-180,728,-245,612,-361
IRVINE RANCH CA US,164.6,33.72,-117.723,0715,973,793,-180,728,-245,612,-361
IRVINE RANCH CA US,164.6,33.72,-117.723,0716,973,793,-180,728,-245,612,-361
IRVINE RANCH CA US,164.6,33.72,-117.723,0717,973,793,-180,728,-245,612,-361
IRVINE RANCH CA US,164.6,33.72,-117.723,0718,973,793,-180,728,-245,612,-361
IRVINE RANCH CA US,164.6,33.72,-117.723,0719,973,793,-180,728,-245,612,-361
IRVINE RANCH CA US,164.6,33.72,-117.723,0720,974,793,-181,728,-246,612,-362
IRVINE RANCH CA US,164.6,33.72,-117.723,0721,974,793,-181,728,-246,612,-362
IRVINE RANCH CA US,164.6,33.72,-117.723,0722,974,793,-181,728,-246,612,-362
IRVINE RANCH CA US,164.6,33.72,-117.723,0723,974,793,-181,728,-246,612,-362
IRVINE RANCH CA US,164.6,33.72,-117.723,0724,974,793,-181,728,-246,612,-362
IRVINE RANCH CA US,164.6,33.72,-117.723,0725,975,793,-182,728,-247,612,-363
IRVINE RANCH CA US,164.6,33.72,-117.723,0726,975,793,-182,728,-247,612,-363
IRVINE RANCH CA US,164.6,33.72,-117.723,0727,975,793,-182,728,-247,612,-363
IRVINE RANCH CA US,164.6,33.72,-117.723,0728,975,793,-182,728,-247,612,-363
IRVINE RANCH CA US,164.6,33.72,-117.723,0729,976,793,-183,728,-248,612,-364
IRVINE RANCH CA US,164.6,33.72,-117.723,0730,976,793,-183,728,-248,612,-364
IRVINE RANCH CA US,164.6,33.72,-117.723,0731,976,793,-183,728,-248,612,-364
IRVINE RANCH CA US,164.6,33.72,-117.723,0801,976,793,-183,728,-248,612,-364
IRVINE RANCH CA US,164.6,33.72,-117.723,0802,977,793,-184,728,-249,612,-365
IRVINE RANCH CA US,164.6,33.72,-117.723,0803,977,793,-184,741,-236,612,-365
IRVINE RANCH CA US,164.6,33.72,-117.723,0804,977,793,-184,741,-236,612,-365
IRVINE RANCH CA US,164.6,33.72,-117.723,0805,978,793,-185,741,-237,612,-366
IRVINE RANCH CA US,164.6,33.72,-117.723,0806,978,793,-185,741,-237,612,-366
IRVINE RANCH CA US,164.6,33.72,-117.723,0807,978,793,-185,741,-237,612,-366
IRVINE RANCH CA US,164.6,33.72,-117.723,0808,978,793,-185,741,-237,612,-366
IRVINE RANCH CA US,164.6,33.72,-117.723,0809,979,793,-186,741,-238,612,-367
IRVINE RANCH CA US,164.6,33.72,-117.723,0810,979,793,-186,741,-238,612,-367
IRVINE RANCH CA US,164.6,33.72,-117.723,0811,979,793,-186,741,-238,612,-367
IRVINE RANCH CA US,164.6,33.72,-117.723,0812,979,793,-186,741,-238,612,-367
IRVINE RANCH CA US,164.6,33.72,-117.723,0813,980,793,-187,741,-239,612,-368
IRVINE RANCH CA US,164.6,33.72,-117.723,0814,980,793,-187,741,-239,612,-368
IRVINE RANCH CA US,164.6,33.72,-117.723,0815,980,793,-187,741,-239,612,-368
IRVINE RANCH CA US,164.6,33.72,-117.723,0816,980,793,-187,741,-239,612,-368
IRVINE RANCH CA US,164.6,33.72,-117.723,0817,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0818,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0819,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0820,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0821,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0822,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0823,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0824,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0825,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0826,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0827,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0828,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0829,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0830,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0831,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0901,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0902,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0903,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0904,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0905,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0906,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0907,981,793,-188,741,-240,612,-369
IRVINE RANCH CA US,164.6,33.72,-117.723,0908,982,793,-189,741,-241,612,-370
IRVINE RANCH CA US,164.6,33.72,-117.723,0909,982,793,-189,741,-241,612,-370
IRVINE RANCH CA US,164.6,33.72,-117.723,0910,983,793,-190,741,-242,612,-371
IRVINE RANCH CA US,164.6,33.72,-117.723,0911,983,793,-190,741,-242,612,-371
IRVINE RANCH CA US,164.6,33.72,-117.723,0912,983,793,-190,741,-242,612,-371
IRVINE RANCH CA US,164.6,33.72,-117.723,0913,984,793,-191,741,-243,612,-372
IRVINE RANCH CA US,164.6,33.72,-117.723,0914,984,793,-191,741,-243,612,-372
IRVINE RANCH CA US,164.6,33.72,-117.723,0915,985,793,-192,741,-244,612,-373
IRVINE RANCH CA US,164.6,33.72,-117.723,0916,985,793,-192,741,-244,612,-373
IRVINE RANCH CA US,164.6,33.72,-117.723,0917,986,793,-193,741,-245,612,-374
IRVINE RANCH CA US,164.6,33.72,-117.723,0918,986,793,-193,741,-245,612,-374
IRVINE RANCH CA US,164.6,33.72,-117.723,0919,987,793,-194,741,-246,612,-375
IRVINE RANCH CA US,164.6,33.72,-117.723,0920,988,793,-195,741,-247,612,-376
IRVINE RANCH CA US,164.6,33.72,-117.723,0921,988,793,-195,741,-247,612,-376
IRVINE RANCH CA US,164.6,33.72,-117.723,0922,990,793,-197,741,-249,612,-378
IRVINE RANCH CA US,164.6,33.72,-117.723,0923,991,793,-198,741,-250,612,-379
IRVINE RANCH CA US,164.6,33.72,-117.723,0924,992,793,-199,741,-251,612,-380
IRVINE RANCH CA US,164.6,33.72,-117.723,0925,994,793,-201,741,-253,612,-382
IRVINE RANCH CA US,164.6,33.72,-117.723,0926,995,793,-202,741,-254,612,-383
IRVINE RANCH CA US,164.6,33.72,-117.723,0927,996,793,-203,741,-255,612,-384
IRVINE RANCH CA US,164.6,33.72,-117.723,0928,998,793,-205,741,-257,612,-386
IRVINE RANCH CA US,164.6,33.72,-117.723,0929,999,793,-206,741,-258,612,-387
IRVINE RANCH CA US,164.6,33.72,-117.723,0930,1001,793,-208,741,-260,612,-389
IRVINE RANCH CA US,164.6,33.72,-117.723,1001,1002,793,-209,741,-261,612,-390
IRVINE RANCH CA US,164.6,33.72,-117.723,1002,1002,793,-209,741,-261,612,-390
IRVINE RANCH CA US,164.6,33.72,-117.723,1003,1003,793,-210,741,-262,612,-391
IRVINE RANCH CA US,164.6,33.72,-117.723,1004,1004,793,-211,741,-263,612,-392
IRVINE RANCH CA US,164.6,33.72,-117.723,1005,1004,793,-211,741,-263,612,-392
IRVINE RANCH CA US,164.6,33.72,-117.723,1006,1007,793,-214,741,-266,612,-395
IRVINE RANCH CA US,164.6,33.72,-117.723,1007,1009,793,-216,741,-268,612,-397
IRVINE RANCH CA US,164.6,33.72,-117.723,1008,1011,793,-218,741,-270,612,-399
IRVINE RANCH CA US,164.6,33.72,-117.723,1009,1013,823,-190,741,-272,612,-401
IRVINE RANCH CA US,164.6,33.72,-117.723,1010,1015,823,-192,741,-274,612,-403
IRVINE RANCH CA US,164.6,33.72,-117.723,1011,1017,823,-194,741,-276,612,-405
IRVINE RANCH CA US,164.6,33.72,-117.723,1012,1019,823,-196,741,-278,612,-407
IRVINE RANCH CA US,164.6,33.72,-117.723,1013,1022,823,-199,741,-281,612,-410
IRVINE RANCH CA US,164.6,33.72,-117.723,1014,1025,823,-202,741,-284,612,-413
IRVINE RANCH CA US,164.6,33.72,-117.723,1015,1028,823,-205,741,-287,612,-416
IRVINE RANCH CA US,164.6,33.72,-117.723,1016,1031,823,-208,741,-290,612,-419
IRVINE RANCH CA US,164.6,33.72,-117.723,1017,1034,823,-211,741,-293,612,-422
IRVINE RANCH CA US,164.6,33.72,-117.723,1018,1037,823,-214,741,-296,612,-425
IRVINE RANCH CA US,164.6,33.72,-117.723,1019,1040,823,-217,741,-299,612,-428
IRVINE RANCH CA US,164.6,33.72,-117.723,1020,1043,823,-220,741,-302,612,-431
IRVINE RANCH CA US,164.6,33.72,-117.723,1021,1046,823,-223,741,-305,612,-434
IRVINE RANCH CA US,164.6,33.72,-117.723,1022,1049,823,-226,741,-308,612,-437
IRVINE RANCH CA US,164.6,33.72,-117.723,1023,1052,823,-229,741,-311,612,-440
IRVINE RANCH CA US,164.6,33.72,-117.723,1024,1055,823,-232,741,-314,612,-443
IRVINE RANCH CA US,164.6,33.72,-117.723,1025,1058,823,-235,741,-317,612,-446
IRVINE RANCH CA US,164.6,33.72,-117.723,1026,1061,823,-238,741,-320,612,-449
IRVINE RANCH CA US,164.6,33.72,-117.723,1027,1064,823,-241,741,-323,612,-452
IRVINE RANCH CA US,164.6,33.72,-117.723,1028,1066,823,-243,741,-325,612,-454
IRVINE RANCH CA US,164.6,33.72,-117.723,1029,1069,884,-185,741,-328,612,-457
IRVINE RANCH CA US,164.6,33.72,-117.723,1030,1072,884,-188,741,-331,612,-460
IRVINE RANCH CA US,164.6,33.72,-117.723,1031,1075,884,-191,741,-334,612,-463
IRVINE RANCH CA US,164.6,33.72,-117.723,1101,1081,884,-197,845,-236,612,-469
IRVINE RANCH CA US,164.6,33.72,-117.723,1102,1086,884,-202,845,-241,612,-474
IRVINE RANCH CA US,164.6,33.72,-117.723,1103,1091,884,-207,845,-246,612,-479
IRVINE RANCH CA US,164.6,33.72,-117.723,1104,1094,884,-210,845,-249,612,-482
IRVINE RANCH CA US,164.6,33.72,-117.723,1105,1096,884,-212,845,-251,612,-484
IRVINE RANCH CA US,164.6,33.72,-117.723,1106,1098,884,-214,845,-253,612,-486
IRVINE RANCH CA US,164.6,33.72,-117.723,1107,1102,884,-218,845,-257,612,-490
IRVINE RANCH CA US,164.6,33.72,-117.723,1108,1105,884,-221,845,-260,612,-493
IRVINE RANCH CA US,164.6,33.72,-117.723,1109,1108,884,-224,845,-263,612,-496
IRVINE RANCH CA US,164.6,33.72,-117.723,1110,1111,884,-227,845,-266,612,-499
IRVINE RANCH CA US,164.6,33.72,-117.723,1111,1113,884,-229,845,-268,612,-501
IRVINE RANCH CA US,164.6,33.72,-117.723,1112,1115,884,-231,845,-270,612,-503
IRVINE RANCH CA US,164.6,33.72,-117.723,1113,1118,884,-234,845,-273,612,-506
IRVINE RANCH CA US,164.6,33.72,-117.723,1114,1120,884,-236,845,-275,612,-508
IRVINE RANCH CA US,164.6,33.72,-117.723,1115,1122,884,-238,845,-277,612,-510
IRVINE RANCH CA US,164.6,33.72,-117.723,1116,1126,884,-242,845,-281,612,-514
IRVINE RANCH CA US,164.6,33.72,-117.723,1117,1129,884,-245,845,-284,612,-517
IRVINE RANCH CA US,164.6,33.72,-117.723,1118,1133,884,-249,845,-288,612,-521
IRVINE RANCH CA US,164.6,33.72,-117.723,1119,1136,884,-252,845,-291,612,-524
IRVINE RANCH CA US,164.6,33.72,-117.723,1120,1139,884,-255,845,-294,612,-527
IRVINE RANCH CA US,164.6,33.72,-117.723,1121,1143,973,-170,853,-290,612,-531
IRVINE RANCH CA US,164.6,33.72,-117.723,1122,1146,996,-150,853,-293,612,-534
IRVINE RANCH CA US,164.6,33.72,-117.723,1123,1152,996,-156,853,-299,612,-540
IRVINE RANCH CA US,164.6,33.72,-117.723,1124,1157,996,-161,853,-304,612,-545
IRVINE RANCH CA US,164.6,33.72,-117.723,1125,1162,996,-166,853,-309,612,-550
IRVINE RANCH CA US,164.6,33.72,-117.723,1126,1167,996,-171,853,-314,612,-555
IRVINE RANCH CA US,164.6,33.72,-117.723,1127,1173,996,-177,853,-320,612,-561
IRVINE RANCH CA US,164.6,33.72,-117.723,1128,1179,996,-183,853,-326,612,-567
IRVINE RANCH CA US,164.6,33.72,-117.723,1129,1186,1029,-157,853,-333,612,-574
IRVINE RANCH CA US,164.6,33.72,-117.723,1130,1192,1029,-163,853,-339,612,-580
IRVINE RANCH CA US,164.6,33.72,-117.723,1201,1196,1029,-167,853,-343,612,-584
IRVINE RANCH CA US,164.6,33.72,-117.723,1202,1200,1029,-171,970,-230,612,-588
IRVINE RANCH CA US,164.6,33.72,-117.723,1203,1204,1029,-175,1138,-66,612,-592
IRVINE RANCH CA US,164.6,33.72,-117.723,1204,1208,1029,-179,1354,146,612,-596
IRVINE RANCH CA US,164.6,33.72,-117.723,1205,1213,1029,-184,1354,141,612,-601
IRVINE RANCH CA US,164.6,33.72,-117.723,1206,1218,1029,-189,1354,136,612,-606
